country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,exports_of_goods_and_services
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,0.0
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,44.8757580784336
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,44.3386681431189
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,43.7257421678112
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,48.2808096120086
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,51.095630938074
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,60.0407882778036
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,67.2833585991399
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,65.8928571428571
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,60.3427728278758
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,61.6975823867948
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,64.1682249463259
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,65.0850448205021
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,62.8177301668238
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,60.2773718602663
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,61.3623526215314
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,51.1348760906328
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,62.3196825992819
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,72.6197091415413
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,76.4724190759864
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,72.7178350242963
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,67.9981181320016
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,57.061477766584
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,47.7138414909054
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,52.889422628417
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,55.9418631716143
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,52.1888599272409
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,49.1188782621274
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,58.7260170355141
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,68.5984131756121
QAT,QATAR,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,110.558132995923
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,112.451223838241
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,114.321152561778
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,105.874254245067
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,108.430398305775
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,110.292710924048
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,106.189208281258
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,104.33362469522
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,98.252688172043
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,91.6351449996682
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,82.0898950968631
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,76.1591457876432
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,73.5603813770179
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,73.9856079227673
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,74.0126630986113
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,73.9307465364642
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,74.1657140750028
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,76.1905671915609
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,89.2622634221707
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,91.2251415299753
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,93.2640999662276
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,92.8613542564289
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,94.7705605396922
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,84.3863881332444
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,78.5453812156553
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,78.8825827872669
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,79.6944953421213
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,78.5098890133033
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,87.4228418961314
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,90.3387512777639
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,90.7725744754839
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,90.6557309363456
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,85.641344899616
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,78.5067332391829
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,76.6414870235109
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,80.5341991834433
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,82.6699616409331
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,82.706393125478
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,61.4680620928429
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,90.9384251752539
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,84.3901737400991
MAC,"REGION ADMINISTRATIVA ESPECIAL DE MACAO, CHINA",,EASTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,91.3583589654724
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,22.0278562377183
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,22.1114295103516
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,20.8432656419902
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,22.6746189276535
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,27.0921163943164
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,25.6588099639438
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,28.2953642332947
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,29.9713458784214
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,28.2967630150203
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,27.656818126999
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,26.8868023875243
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,26.2444205362618
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,25.8936702463248
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,26.0243906365615
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,27.8208611714791
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,28.1770088471899
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,25.096058355735
GBR,REINO UNIDO,,NORTHERN EUROPE,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,24.6097722412905
